conversation_id_str,created_at,favorite_count,full_text,id_post,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword,platform,video_id,author,like,tahun,bulan,provinsi,kabupaten_kota,sektor_aspek,video_url,panjang_karakter,teks_bersih,tokens,teks_final,jumlah_token,relevan_wilayah,voter_a_label,voter_a_score,voter_b_label,voter_b_score,voter_c_label,pseudo_label,jumlah_setuju,pseudo_label_valid,sentimen,topic,nama_topik,skor_sentimen_numerik
2.025416509682844e+18,2026-02-22 03:45:00+00:00,7.0,Inilah kecerdasan anak2 setelah MBG 1 tahun dan korupsi Chromebook 7 tahun. Ibu Kota Sumatera Utara? Riau . . Maluku . . Minang . . #ParcokBejatMoralnya Parah! #ParcokBejatMoralnya https://t.co/a41HOIWUqW,2025416509682844083,https://pbs.twimg.com/ext_tw_video_thumb/2025416451763654656/pu/img/PF-1x_nFclE9NhKD.jpg,,in,,0.0,0.0,7.0,https://x.com/undefined/status/2025416509682844083,1.945366720954425e+18,,twitter_search_pou,twitter,,,,2026,2,Maluku,,,,204,inilah kecerdasan anak setelah mbg tahun dan korupsi chromebook tahun ibu kota sumatera utara riau maluku minang parah,"['inilah', 'kecerdasan', 'anak', 'mbg', 'tahun', 'korupsi', 'chromebook', 'tahun', 'ibu', 'kota', 'sumatera', 'utara', 'riau', 'maluku', 'minang', 'parah']",inilah kecerdasan anak mbg tahun korupsi chromebook tahun ibu kota sumatera utara riau maluku minang parah,16,True,negative,0.9984899759292603,negative,0.5309518575668335,negative,negative,3,True,negative,3,Sekolah Rakyat dan Anak,-1
2.0254164926371927e+18,2026-02-22 03:44:56+00:00,60.0,Inilah kecerdasan anak2 setelah MBG 1 tahun dan korupsi Chromebook 7 tahun. Ibu Kota Sumatera Utara? Riau . . Maluku . . Minang . . #ParcokBejatMoralnya Parah! #ParcokBejatMoralnya https://t.co/BdiCnxfWBd,2025416492637192692,https://pbs.twimg.com/ext_tw_video_thumb/2025416421791178752/pu/img/Sr6bSkVM4WPx3L0q.jpg,,in,,2.0,9.0,33.0,https://x.com/undefined/status/2025416492637192692,1.945366720954425e+18,,twitter_search_pou,twitter,,,,2026,2,Maluku,,,,204,inilah kecerdasan anak setelah mbg tahun dan korupsi chromebook tahun ibu kota sumatera utara riau maluku minang parah,"['inilah', 'kecerdasan', 'anak', 'mbg', 'tahun', 'korupsi', 'chromebook', 'tahun', 'ibu', 'kota', 'sumatera', 'utara', 'riau', 'maluku', 'minang', 'parah']",inilah kecerdasan anak mbg tahun korupsi chromebook tahun ibu kota sumatera utara riau maluku minang parah,16,True,negative,0.9986127614974976,neutral,0.9377492666244507,negative,negative,2,True,negative,3,Sekolah Rakyat dan Anak,-1
2.025177822843864e+18,2026-02-21 11:56:33+00:00,285.0,anyways kondisi aceh hari ini masih belum diperbaiki sepenuhnya oleh pemerintah padahal udah 3 bulan JANGAN LUPAKAN: - papua - palestina - MBG - kesejahteraan guru honorer - board of peace - brimob aniaya siswa maluku - dan MASIH BANYAK LAGI https://t.co/S3ZVPKlI1h,2025177822843863227,https://pbs.twimg.com/ext_tw_video_thumb/2025115110356963328/pu/img/np29-7O45vhBB7oQ.jpg,,in,,0.0,1.0,52.0,https://x.com/undefined/status/2025177822843863227,1.6934395282904635e+18,,twitter_search_pou,twitter,,,,2026,2,Maluku,,,,265,anyways kondisi aceh hari ini masih belum diperbaiki sepenuhnya oleh pemerintah padahal udah bulan jangan lupakan papua palestina mbg kesejahteraan guru honorer board of peace brimob aniaya siswa maluku dan masih banyak lagi,"['anyways', 'kondisi', 'aceh', 'hari', 'diperbaiki', 'sepenuhnya', 'pemerintah', 'padahal', 'bulan', 'jangan', 'lupakan', 'papua', 'palestina', 'mbg', 'kesejahteraan', 'guru', 'honorer', 'board', 'peace', 'brimob', 'aniaya', 'siswa', 'maluku', 'banyak']",anyways kondisi aceh hari diperbaiki sepenuhnya pemerintah padahal bulan jangan lupakan papua palestina mbg kesejahteraan guru honorer board peace brimob aniaya siswa maluku banyak,24,True,negative,0.9930506944656372,neutral,0.900103747844696,neutral,neutral,2,True,neutral,43,Pengawasan Program Pemerintah,0
2.0240304815710863e+18,2026-02-18 07:57:26+00:00,3.0,BPOM Ambon mengusulkan tiga olahan ikan dari UMKM Maluku jadi menu Makan Bergizi Gratis. Produk itu meliputi dendeng tuna abon lempeng dan bakso ikan. Selain tinggi gizi olahan ini dinilai cocok untuk anak-anak. Baca selengkapnya: https://t.co/j2gAxAbQLV ~RK #BPOM #MBG https://t.co/Ki7QYXvnGW,2024030481571086613,https://pbs.twimg.com/media/HBbM5Q0bcAQZEJY.jpg,,in,,1.0,0.0,0.0,https://x.com/undefined/status/2024030481571086613,23343960.0,,twitter_search_pou,twitter,,,,2026,2,Maluku,,,,293,bpom ambon mengusulkan tiga olahan ikan dari umkm maluku jadi menu makan bergizi gratis produk itu meliputi dendeng tuna abon lempeng dan bakso ikan selain tinggi gizi olahan ini dinilai cocok untuk anak anak baca selengkapnya rk,"['bpom', 'ambon', 'mengusulkan', 'tiga', 'olahan', 'ikan', 'umkm', 'maluku', 'jadi', 'menu', 'makan', 'bergizi', 'gratis', 'produk', 'meliputi', 'dendeng', 'tuna', 'abon', 'lempeng', 'bakso', 'ikan', 'tinggi', 'gizi', 'olahan', 'dinilai', 'cocok', 'anak', 'anak', 'baca', 'selengkapnya']",bpom ambon mengusulkan tiga olahan ikan umkm maluku jadi menu makan bergizi gratis produk meliputi dendeng tuna abon lempeng bakso ikan tinggi gizi olahan dinilai cocok anak anak baca selengkapnya,30,True,positive,0.6562620997428894,neutral,0.7659552097320557,neutral,neutral,2,False,neutral,22,Potensi Perikanan Maluku,0
2.019739594305192e+18,2026-02-06 11:46:58+00:00,620.0,MARAH SOAL DATA MBG Gubernur Maluku Utara Sherly Tjoanda menyampaikan pernyataan publik dengan nada emosional dan tegas menyoroti adanya disparitas serius antara data laporan pelaksanaan program bantuan inisial MBG dengan kondisi riil di lapangan. Gubernur merasa bingung dan https://t.co/faMXshIg3k,2019739594305192148,https://pbs.twimg.com/ext_tw_video_thumb/2019739557424734208/pu/img/sVa8wZ6j-r47_Su-.jpg,,in,,18.0,56.0,290.0,https://x.com/undefined/status/2019739594305192148,1.0403069641006694e+18,,twitter_search_pou,twitter,,,,2026,2,Maluku Utara,,,,299,marah soal data mbg gubernur maluku utara sherly tjoanda menyampaikan pernyataan publik dengan nada emosional dan tegas menyoroti adanya disparitas serius antara data laporan pelaksanaan program bantuan inisial mbg dengan kondisi riil di lapangan gubernur merasa bingung dan,"['marah', 'soal', 'data', 'mbg', 'gubernur', 'maluku', 'utara', 'sherly', 'tjoanda', 'menyampaikan', 'pernyataan', 'publik', 'nada', 'emosional', 'tegas', 'menyoroti', 'adanya', 'disparitas', 'serius', 'data', 'laporan', 'pelaksanaan', 'program', 'bantuan', 'inisial', 'mbg', 'kondisi', 'riil', 'lapangan', 'gubernur', 'merasa', 'bingung']",marah soal data mbg gubernur maluku utara sherly tjoanda menyampaikan pernyataan publik nada emosional tegas menyoroti adanya disparitas serius data laporan pelaksanaan program bantuan inisial mbg kondisi riil lapangan gubernur merasa bingung,32,True,negative,0.9240651726722717,neutral,0.5239084362983704,negative,negative,2,True,negative,33,Pemerintah Provinsi Maluku Utara,-1
2.0172206541947008e+18,2026-01-31 15:15:21+00:00,47.0,@almightyjsminee Ini udah masuk di data keracunan MBG 2025... Keracunan MBG di Indonesia 2025 : 04/10/24 di Nganjuk 14/01/25 di Indramayu 16/01/25 di Sukoharjo 19/01/25 di Nunukan 18/02/25 di Tebingtinggi 19/02/25 di Empat Lawang Sumsel 21/02/25 di Pandeglang 24/02/25 di Waingapu 14/04/25 di,2017617706925887908,,almightyjsminee,in,,0.0,5.0,15.0,https://x.com/undefined/status/2017617706925887908,80559922.0,,twitter_search_pou,twitter,,,,2026,1,Tidak Teridentifikasi,,,,292,ini udah masuk di data keracunan mbg keracunan mbg di indonesia di nganjuk di indramayu di sukoharjo di nunukan di tebingtinggi di empat lawang sumsel di pandeglang di waingapu di,"['masuk', 'data', 'keracunan', 'mbg', 'keracunan', 'mbg', 'indonesia', 'nganjuk', 'indramayu', 'sukoharjo', 'nunukan', 'tebingtinggi', 'empat', 'lawang', 'sumsel', 'pandeglang', 'waingapu']",masuk data keracunan mbg keracunan mbg indonesia nganjuk indramayu sukoharjo nunukan tebingtinggi empat lawang sumsel pandeglang waingapu,17,False,neutral,0.9962318539619446,neutral,0.9336328506469727,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
2.0152771660875407e+18,2026-01-25 23:21:18+00:00,7.0,@MichelAdam1515 Aceh Papua maluku lebih kaya gizi masa mau di downgrade mbg. Jaga saja linkungannya. Tak usah seragam² makanan pokoknya ganti beras. ,2015565671296565732,,MichelAdam1515,in,,0.0,0.0,0.0,https://x.com/undefined/status/2015565671296565732,92916473.0,,twitter_search_pou,twitter,,,,2026,1,Maluku,,,,149,aceh papua maluku lebih kaya gizi masa mau di downgrade mbg jaga saja linkungannya tak usah seragam makanan pokoknya ganti beras,"['aceh', 'papua', 'maluku', 'lebih', 'kaya', 'gizi', 'masa', 'mau', 'downgrade', 'mbg', 'jaga', 'linkungannya', 'tak', 'usah', 'seragam', 'makanan', 'pokoknya', 'ganti', 'beras']",aceh papua maluku lebih kaya gizi masa mau downgrade mbg jaga linkungannya tak usah seragam makanan pokoknya ganti beras,19,True,negative,0.9206666350364685,positive,0.4322035610675812,neutral,negative,1,False,negative,6,Diskusi Umum tentang MBG,-1
2.0113155900369428e+18,2026-01-21 13:37:27+00:00,5.0,@WarisanKakung @sdenta Keracunan MBG di Indonesia 2025 : 04/10/24 di Nganjuk 14/01/25 di Indramayu 16/01/25 di Sukoharjo 19/01/25 di Nunukan 18/02/25 di Tebingtinggi 19/02/25 di Empat Lawang Sumsel 21/02/25 di Pandeglang 24/02/25 di Waingapu 14/04/25 di Batang 21/04/25 di Cianjur 21/04/25 di,2013969190668087775,,WarisanKakung,in,,0.0,1.0,3.0,https://x.com/undefined/status/2013969190668087775,80559922.0,,twitter_search_pou,twitter,,,,2026,1,Tidak Teridentifikasi,,,,292,keracunan mbg di indonesia di nganjuk di indramayu di sukoharjo di nunukan di tebingtinggi di empat lawang sumsel di pandeglang di waingapu di batang di cianjur di,"['keracunan', 'mbg', 'indonesia', 'nganjuk', 'indramayu', 'sukoharjo', 'nunukan', 'tebingtinggi', 'empat', 'lawang', 'sumsel', 'pandeglang', 'waingapu', 'batang', 'cianjur']",keracunan mbg indonesia nganjuk indramayu sukoharjo nunukan tebingtinggi empat lawang sumsel pandeglang waingapu batang cianjur,15,False,neutral,0.9983850717544556,neutral,0.9289660453796387,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
2.0069313325224883e+18,2026-01-02 18:53:04+00:00,3.0,@NOTASLIMBOY Tapi jujur di Maluku tempat saya sini bernfaat sekali buanyak anak2 sekolah sebelum ada MBG makan siangnya Popmi di kantin soalnya SD ada yg pulang jam 12 siang SMA ada yg pulang jam 2 siang asli sangat bermanfaat gak tau ya kalo di Jawa Indonesia kan gak cuman Jawa ya,2007163247020126239,,NOTASLIMBOY,in,,0.0,3.0,0.0,https://x.com/undefined/status/2007163247020126239,163534498.0,,twitter_search_pou,twitter,,,,2026,1,Maluku,,,,282,tapi jujur di maluku tempat saya sini bernfaat sekali buanyak anak sekolah sebelum ada mbg makan siangnya popmi di kantin soalnya sd ada yg pulang jam siang sma ada yg pulang jam siang asli sangat bermanfaat gak tau ya kalo di jawa indonesia kan gak cuman jawa ya,"['jujur', 'maluku', 'tempat', 'sini', 'bernfaat', 'sekali', 'buanyak', 'anak', 'sekolah', 'mbg', 'makan', 'siangnya', 'popmi', 'kantin', 'soalnya', 'pulang', 'jam', 'siang', 'sma', 'pulang', 'jam', 'siang', 'asli', 'sangat', 'bermanfaat', 'tau', 'jawa', 'indonesia', 'cuman', 'jawa']",jujur maluku tempat sini bernfaat sekali buanyak anak sekolah mbg makan siangnya popmi kantin soalnya pulang jam siang sma pulang jam siang asli sangat bermanfaat tau jawa indonesia cuman jawa,30,True,positive,0.9491967558860779,positive,0.9941620230674744,neutral,positive,2,True,positive,50,Jadwal Produksi dan Distribusi MBG,1
2.0038060657089787e+18,2025-12-24 12:32:49+00:00,21.0,Update 17/12/2025 12.00 WIB data kasus keracunan MBG di Indonesia : 04/10/24 di Nganjuk 14/01/25 di Indramayu 16/01/25 di Sukoharjo 19/01/25 di Nunukan 18/02/25 di Tebingtinggi 19/02/25 di Empat Lawang Sumsel 21/02/25 di Pandeglang 24/02/25 di Waingapu 14/04/25 di Batang,2003806065708978626,,,in,,0.0,4.0,18.0,https://x.com/undefined/status/2003806065708978626,80559922.0,,twitter_search_pou,twitter,,,,2025,12,Tidak Teridentifikasi,,,,271,update wib data kasus keracunan mbg di indonesia di nganjuk di indramayu di sukoharjo di nunukan di tebingtinggi di empat lawang sumsel di pandeglang di waingapu di batang,"['update', 'wib', 'data', 'kasus', 'keracunan', 'mbg', 'indonesia', 'nganjuk', 'indramayu', 'sukoharjo', 'nunukan', 'tebingtinggi', 'empat', 'lawang', 'sumsel', 'pandeglang', 'waingapu', 'batang']",update wib data kasus keracunan mbg indonesia nganjuk indramayu sukoharjo nunukan tebingtinggi empat lawang sumsel pandeglang waingapu batang,18,False,neutral,0.9986370205879211,neutral,0.9862095713615417,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
2.0012679726237983e+18,2025-12-17 12:27:21+00:00,2.0, Sawit Sumatera dan Risiko Bencana di Nusantara Fakta Lapangan (Sumatera &amp; Aceh) Sumatera menjadi wilayah dengan perkebunan sawit terluas di Indonesia Termasuk wilayah Aceh &amp; Sumatera bagian utara Banyak kebun berada di hulu DAS lereng dan kawasan rawan ️ https://t.co/rrkNQsiYRt,2001267972623798549,https://pbs.twimg.com/media/G8XunGkaEAAwZiI.jpg,,in,,0.0,0.0,1.0,https://x.com/undefined/status/2001267972623798549,1.7940602497224172e+18,,twitter_search_pou,twitter,,,,2025,12,Tidak Teridentifikasi,,,,287,sawit sumatera dan risiko bencana di nusantara fakta lapangan sumatera amp aceh sumatera menjadi wilayah dengan perkebunan sawit terluas di indonesia termasuk wilayah aceh amp sumatera bagian utara banyak kebun berada di hulu das lereng dan kawasan rawan,"['sawit', 'sumatera', 'risiko', 'bencana', 'nusantara', 'fakta', 'lapangan', 'sumatera', 'aceh', 'sumatera', 'menjadi', 'wilayah', 'perkebunan', 'sawit', 'terluas', 'indonesia', 'termasuk', 'wilayah', 'aceh', 'sumatera', 'bagian', 'utara', 'banyak', 'kebun', 'berada', 'hulu', 'das', 'lereng', 'kawasan', 'rawan']",sawit sumatera risiko bencana nusantara fakta lapangan sumatera aceh sumatera menjadi wilayah perkebunan sawit terluas indonesia termasuk wilayah aceh sumatera bagian utara banyak kebun berada hulu das lereng kawasan rawan,30,False,positive,0.4887754023075104,neutral,0.9758849143981934,negative,positive,1,False,neutral,71,Musim Kemarau dan Ketahanan Pangan,0
1.9990301144794112e+18,2025-12-11 08:14:54+00:00,30.0,Update 10/12/2025 12.00 WIB data kasus keracunan MBG di Indonesia : 04/10/24 di Nganjuk 14/01/25 di Indramayu 16/01/25 di Sukoharjo 19/01/25 di Nunukan Kaltara 18/02/25 di Tebingtinggi Sumut 19/02/25 di Empat Lawang Sumsel 21/02/25 di Pandeglang 24/02/25 di Waingapu NTT,1999030114479411262,,,in,,3.0,8.0,21.0,https://x.com/undefined/status/1999030114479411262,80559922.0,,twitter_search_pou,twitter,,,,2025,12,Tidak Teridentifikasi,,,,270,update wib data kasus keracunan mbg di indonesia di nganjuk di indramayu di sukoharjo di nunukan kaltara di tebingtinggi sumut di empat lawang sumsel di pandeglang di waingapu ntt,"['update', 'wib', 'data', 'kasus', 'keracunan', 'mbg', 'indonesia', 'nganjuk', 'indramayu', 'sukoharjo', 'nunukan', 'kaltara', 'tebingtinggi', 'sumut', 'empat', 'lawang', 'sumsel', 'pandeglang', 'waingapu', 'ntt']",update wib data kasus keracunan mbg indonesia nganjuk indramayu sukoharjo nunukan kaltara tebingtinggi sumut empat lawang sumsel pandeglang waingapu ntt,20,False,neutral,0.9987043142318726,neutral,0.9832731485366821,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
1.9983179084398428e+18,2025-12-09 09:04:50+00:00,27.0,Update 09/12/2025 12.00 WIB data kasus keracunan MBG di Indonesia : 04/10/24 di Nganjuk 14/01/25 di Indramayu 16/01/25 di Sukoharjo 19/01/25 di Nunukan Kaltara 18/02/25 di Tebingtinggi Sumut 19/02/25 di Empat Lawang Sumsel 21/02/25 di Pandeglang 24/02/25 di Waingapu NTT,1998317908439842835,,,in,,0.0,6.0,21.0,https://x.com/undefined/status/1998317908439842835,80559922.0,,twitter_search_pou,twitter,,,,2025,12,Tidak Teridentifikasi,,,,270,update wib data kasus keracunan mbg di indonesia di nganjuk di indramayu di sukoharjo di nunukan kaltara di tebingtinggi sumut di empat lawang sumsel di pandeglang di waingapu ntt,"['update', 'wib', 'data', 'kasus', 'keracunan', 'mbg', 'indonesia', 'nganjuk', 'indramayu', 'sukoharjo', 'nunukan', 'kaltara', 'tebingtinggi', 'sumut', 'empat', 'lawang', 'sumsel', 'pandeglang', 'waingapu', 'ntt']",update wib data kasus keracunan mbg indonesia nganjuk indramayu sukoharjo nunukan kaltara tebingtinggi sumut empat lawang sumsel pandeglang waingapu ntt,20,False,neutral,0.9986974596977234,neutral,0.9831840395927429,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
1.9982756444223409e+18,2025-12-09 06:16:54+00:00,10.0,Gus Menko @cakimiNOW: Jangan Gunakan Bahan Impor untuk Produksi MBG Karbohidrat bisa diciptakan dari produktivitas lokal masing-masing. Alhamdulillah tadi Papua menggunakan berbagai produktif dari sagu di Maluku dari singkong #MBG https://t.co/FaPppA006i,1998275644422340926,,,in,,0.0,2.0,7.0,https://x.com/undefined/status/1998275644422340926,748953283.0,,twitter_search_pou,twitter,,,,2025,12,Maluku,,,,254,gus menko jangan gunakan bahan impor untuk produksi mbg karbohidrat bisa diciptakan dari produktivitas lokal masing masing alhamdulillah tadi papua menggunakan berbagai produktif dari sagu di maluku dari singkong,"['gus', 'menko', 'jangan', 'gunakan', 'bahan', 'impor', 'produksi', 'mbg', 'karbohidrat', 'diciptakan', 'produktivitas', 'lokal', 'masing', 'masing', 'alhamdulillah', 'tadi', 'papua', 'menggunakan', 'berbagai', 'produktif', 'sagu', 'maluku', 'singkong']",gus menko jangan gunakan bahan impor produksi mbg karbohidrat diciptakan produktivitas lokal masing masing alhamdulillah tadi papua menggunakan berbagai produktif sagu maluku singkong,23,True,neutral,0.9381046891212463,neutral,0.9374750256538391,neutral,neutral,3,True,neutral,11,Doa dan Harapan Masyarakat,0
1.9946635465889715e+18,2025-11-29 07:03:43+00:00,93.0,Jangan cuma nyuruh guru Bapak juga ajarin yang bener ke bawahan &amp; diri bapak sendiri. - PSN Merauke - Food estate di Kalteng - Hutan kayu PT Mayawana Persada di Kalbar - Kebun sawit First Borneo Group di Kalbar - tambang² &amp; smelter² nikel di Sulawesi-Maluku Utara,1994663546588971518,,,in,,2.0,1.0,56.0,https://x.com/undefined/status/1994663546588971518,1.574311582384857e+18,,twitter_search_pou,twitter,,,,2025,11,Maluku Utara,,,,271,jangan cuma nyuruh guru bapak juga ajarin yang bener ke bawahan amp diri bapak sendiri psn merauke food estate di kalteng hutan kayu pt mayawana persada di kalbar kebun sawit first borneo group di kalbar tambang amp smelter nikel di sulawesi maluku utara,"['jangan', 'cuma', 'nyuruh', 'guru', 'bapak', 'ajarin', 'bener', 'bawahan', 'diri', 'bapak', 'sendiri', 'psn', 'merauke', 'food', 'estate', 'kalteng', 'hutan', 'kayu', 'mayawana', 'persada', 'kalbar', 'kebun', 'sawit', 'first', 'borneo', 'group', 'kalbar', 'tambang', 'smelter', 'nikel', 'sulawesi', 'maluku', 'utara']",jangan cuma nyuruh guru bapak ajarin bener bawahan diri bapak sendiri psn merauke food estate kalteng hutan kayu mayawana persada kalbar kebun sawit first borneo group kalbar tambang smelter nikel sulawesi maluku utara,33,True,negative,0.8737349510192871,neutral,0.8851929306983948,neutral,neutral,2,True,neutral,44,Food Estate dan Ketahanan Pangan,0
1.9940554084454976e+18,2025-11-27 14:59:17+00:00,658.0,@aniesbaswedan Jangan lupa kasus keracunan MBG masih berlanjut...! 04/10/24 di Nganjuk Jatim 14/01/25 di Indramayu 16/01/25 di Sukoharjo 19/01/25 di Nunukan Kaltara 18/02/25 di Tebingtinggi Sumut 19/02/25 di Empat Lawang Sumsel 21/02/25 di Pandeglang 24/02/25 di Waingapu NTT 14/04/25 di,1994058452797112403,,aniesbaswedan,in,,7.0,11.0,132.0,https://x.com/undefined/status/1994058452797112403,80559922.0,,twitter_search_pou,twitter,,,,2025,11,Tidak Teridentifikasi,,,,287,jangan lupa kasus keracunan mbg masih berlanjut di nganjuk jatim di indramayu di sukoharjo di nunukan kaltara di tebingtinggi sumut di empat lawang sumsel di pandeglang di waingapu ntt di,"['jangan', 'lupa', 'kasus', 'keracunan', 'mbg', 'berlanjut', 'nganjuk', 'jatim', 'indramayu', 'sukoharjo', 'nunukan', 'kaltara', 'tebingtinggi', 'sumut', 'empat', 'lawang', 'sumsel', 'pandeglang', 'waingapu', 'ntt']",jangan lupa kasus keracunan mbg berlanjut nganjuk jatim indramayu sukoharjo nunukan kaltara tebingtinggi sumut empat lawang sumsel pandeglang waingapu ntt,20,False,neutral,0.9982681274414062,neutral,0.9383639693260193,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
1.989863229007565e+18,2025-11-16 01:08:58+00:00,5.0,Keracunan siswa yang diduga setelah mengonsumsi Makanan Bergizi Gratis (MBG) kembali terjadi di Kabupaten Seram Bagian Barat (SBB) Maluku. Jika sebelumnya dialami oleh ratusan siswa di Kairatu kali ini menimpa siswa di Piru tepatnya pada Sekolah Dasar (SD) Negeri 2 Piru https://t.co/ts7rW89grV,1989863229007564990,https://pbs.twimg.com/media/G51qD5zbkAIEdts.jpg,,in,,1.0,34.0,8.0,https://x.com/undefined/status/1989863229007564990,80559922.0,,twitter_search_pou,twitter,,,,2025,11,Maluku,,,,294,keracunan siswa yang diduga setelah mengonsumsi makanan bergizi gratis mbg kembali terjadi di kabupaten seram bagian barat sbb maluku jika sebelumnya dialami oleh ratusan siswa di kairatu kali ini menimpa siswa di piru tepatnya pada sekolah dasar sd negeri piru,"['keracunan', 'siswa', 'diduga', 'mengonsumsi', 'makanan', 'bergizi', 'gratis', 'mbg', 'terjadi', 'kabupaten', 'seram', 'bagian', 'barat', 'sbb', 'maluku', 'sebelumnya', 'dialami', 'ratusan', 'siswa', 'kairatu', 'kali', 'menimpa', 'siswa', 'piru', 'tepatnya', 'sekolah', 'dasar', 'negeri', 'piru']",keracunan siswa diduga mengonsumsi makanan bergizi gratis mbg terjadi kabupaten seram bagian barat sbb maluku sebelumnya dialami ratusan siswa kairatu kali menimpa siswa piru tepatnya sekolah dasar negeri piru,29,True,negative,0.5050903558731079,neutral,0.9297540187835693,neutral,neutral,2,False,neutral,14,Kasus Keracunan Program MBG,0
1.981596198437036e+18,2025-10-24 05:38:44+00:00,0.0,Ketua Ombudsman RI Mokhammad Najih bersama Kepala Perwakilan Ombudsman RI Provinsi Maluku Hasan Slamat dan Wali Kota Ambon Bodewin M. Wattimena meninjau pelaksanaan program Makan Bergizi Gratis (MBG) di SDN 61 Ambon dan SMPN 23 Ambon pada Kamis (23/10/2025). Kunjungan ini https://t.co/ZoBb730F3D,1981596198437036067,https://pbs.twimg.com/amplify_video_thumb/1981596099191173120/img/ilUS3nEVWvnxRCFq.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1981596198437036067,125923625.0,,twitter_search_pou,twitter,,,,2025,10,Maluku,,,,296,ketua ombudsman ri mokhammad najih bersama kepala perwakilan ombudsman ri provinsi maluku hasan slamat dan wali kota ambon bodewin m wattimena meninjau pelaksanaan program makan bergizi gratis mbg di sdn ambon dan smpn ambon pada kamis kunjungan ini,"['ketua', 'ombudsman', 'mokhammad', 'najih', 'bersama', 'kepala', 'perwakilan', 'ombudsman', 'provinsi', 'maluku', 'hasan', 'slamat', 'wali', 'kota', 'ambon', 'bodewin', 'wattimena', 'meninjau', 'pelaksanaan', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'sdn', 'ambon', 'smpn', 'ambon', 'kamis', 'kunjungan']",ketua ombudsman mokhammad najih bersama kepala perwakilan ombudsman provinsi maluku hasan slamat wali kota ambon bodewin wattimena meninjau pelaksanaan program makan bergizi gratis mbg sdn ambon smpn ambon kamis kunjungan,30,True,neutral,0.9942964911460876,neutral,0.9959968328475952,neutral,neutral,3,True,neutral,52,Implementasi Program MBG,0
1.9813282300168315e+18,2025-10-23 11:53:55+00:00,11.0,Kepolisian mulai mengusut kasus keracunan massal yang menimpa ratusan siswa berbagai sekolah di Kecamatan Kairatu Kabupaten Seram Bagian Barat Maluku usai menyantap hidangan Makan Bergizi Gratis (MBG) di sekolah. Baca di sini: https://t.co/vidQMaBZic ~TA #MakanBergiziGratis https://t.co/vfzCDqeHIL,1981328230016831528,https://pbs.twimg.com/media/G38XhFiXwAAhfZj.jpg,,in,,0.0,21.0,4.0,https://x.com/undefined/status/1981328230016831528,23343960.0,,twitter_search_pou,twitter,,,,2025,10,Maluku,,,,298,kepolisian mulai mengusut kasus keracunan massal yang menimpa ratusan siswa berbagai sekolah di kecamatan kairatu kabupaten seram bagian barat maluku usai menyantap hidangan makan bergizi gratis mbg di sekolah baca di sini ta,"['kepolisian', 'mulai', 'mengusut', 'kasus', 'keracunan', 'massal', 'menimpa', 'ratusan', 'siswa', 'berbagai', 'sekolah', 'kecamatan', 'kairatu', 'kabupaten', 'seram', 'bagian', 'barat', 'maluku', 'usai', 'menyantap', 'hidangan', 'makan', 'bergizi', 'gratis', 'mbg', 'sekolah', 'baca', 'sini']",kepolisian mulai mengusut kasus keracunan massal menimpa ratusan siswa berbagai sekolah kecamatan kairatu kabupaten seram bagian barat maluku usai menyantap hidangan makan bergizi gratis mbg sekolah baca sini,28,True,positive,0.6541000604629517,neutral,0.9850912094116211,neutral,neutral,2,False,neutral,14,Kasus Keracunan Program MBG,0
1.981308397313282e+18,2025-10-23 10:35:07+00:00,6.0,Update 23/10/25 12.00 WIB data kasus keracunan/makanan basi MBG di Indonesia : 04/10/24 di Nganjuk Jatim 14/01/25 di Indramayu Jabar 16/01/25 di Sukoharjo Jateng 19/01/25 di Nunukan Kaltara 18/02/25 di Tebingtinggi Sumut 19/02/25 di Empat Lawang Sumsel 21/02/25 di,1981308397313282095,,,in,,0.0,12.0,4.0,https://x.com/undefined/status/1981308397313282095,80559922.0,,twitter_search_pou,twitter,,,,2025,10,Tidak Teridentifikasi,,,,264,update wib data kasus keracunan makanan basi mbg di indonesia di nganjuk jatim di indramayu jabar di sukoharjo jateng di nunukan kaltara di tebingtinggi sumut di empat lawang sumsel di,"['update', 'wib', 'data', 'kasus', 'keracunan', 'makanan', 'basi', 'mbg', 'indonesia', 'nganjuk', 'jatim', 'indramayu', 'jabar', 'sukoharjo', 'jateng', 'nunukan', 'kaltara', 'tebingtinggi', 'sumut', 'empat', 'lawang', 'sumsel']",update wib data kasus keracunan makanan basi mbg indonesia nganjuk jatim indramayu jabar sukoharjo jateng nunukan kaltara tebingtinggi sumut empat lawang sumsel,22,False,neutral,0.9986203908920288,neutral,0.971384584903717,neutral,neutral,3,True,neutral,74,Rekap Kasus Keracunan MBG,0
